,Median Income
10846,51813.0
10847,56042.0
10848,
10849,102750.0
10850,
10851,94762.0
10852,63164.0
10853,64625.0
10854,74571.0
10855,98664.0
10856,83790.0
10857,93056.0
10858,71938.0
10859,45786.0
10860,57262.0
10861,75307.0
10862,102969.0
10863,71250.0
10864,86648.0
10865,66375.0
10866,91912.0
10867,69500.0
10868,85588.0
10869,78611.0
10870,54091.0
10871,38000.0
10872,60660.0
10873,58798.0
10874,47188.0
10875,42266.0
10876,86042.0
10877,54250.0
10878,44167.0
10879,81979.0
10880,114286.0
10881,106442.0
10882,54000.0
10883,57188.0
10884,59412.0
10885,81229.0
10886,62244.0
10887,58594.0
10888,62977.0
10889,76932.0
10890,
10891,60278.0
10892,37313.0
10893,58377.0
10894,99583.0
10895,101250.0
10896,78398.0
10897,70139.0
10898,59438.0
10899,59208.0
10900,47365.0
10901,109191.0
10902,114821.0
10903,92083.0
10904,76528.0
10905,70515.0
10906,94559.0
10907,88036.0
10908,67083.0
10909,75156.0
10910,76296.0
10911,130990.0
10912,83311.0
10913,94375.0
10914,78839.0
10915,47545.0
10916,99500.0
10917,57462.0
10918,79511.0
10919,81875.0
10920,54118.0
10921,74620.0
10922,127242.0
10923,122500.0
10924,94770.0
10925,111161.0
10926,179722.0
10927,137375.0
10928,154118.0
10929,78988.0
10930,106667.0
10931,107917.0
10932,62635.0
10933,122692.0
10934,69900.0
10935,75385.0
10936,147250.0
10937,132361.0
10938,89732.0
10939,91154.0
10940,211250.0
10941,121534.0
10942,101250.0
10943,75714.0
10944,62941.0
10945,67143.0
10946,132917.0
10947,79306.0
10948,32438.0
10949,29219.0
10950,61136.0
10951,58929.0
10952,
10953,72500.0
10954,39875.0
10955,42411.0
10956,31579.0
10957,78304.0
10958,71058.0
10959,76688.0
10960,81000.0
10961,90263.0
10962,46111.0
10963,
10964,96458.0
10965,65000.0
10966,74896.0
10967,
10968,62283.0
10969,41827.0
10970,66699.0
10971,77083.0
10972,53897.0
10973,63981.0
10974,27813.0
10975,100500.0
10976,84286.0
10977,69419.0
10978,56316.0
10979,123289.0
10980,52404.0
10981,45795.0
10982,95893.0
10983,98750.0
10984,116750.0
10985,59844.0
10986,58447.0
10987,38133.0
10988,61563.0
10989,77500.0
10990,53036.0
10991,44470.0
10992,85568.0
10993,102083.0
10994,89063.0
10995,73235.0
10996,22534.0
10997,49911.0
10998,40481.0
10999,21658.0
11000,51750.0
11001,35230.0
11002,37344.0
11003,60859.0
11004,37417.0
11005,72574.0
11006,50602.0
11007,52571.0
11008,57292.0
11009,98393.0
11010,155104.0
11011,57708.0
11012,42202.0
11013,41026.0
11014,105662.0
11015,113141.0
11016,126875.0
11017,92143.0
11018,103214.0
11019,97500.0
11020,59167.0
11021,80976.0
11022,44412.0
11023,27295.0
11024,
11025,94044.0
11026,62500.0
11027,68882.0
11028,79938.0
11029,68650.0
11030,69405.0
11031,121550.0
11032,92083.0
11033,128500.0
11034,100052.0
11035,93594.0
11036,103382.0
11037,88162.0
11038,34500.0
11039,45786.0
11040,41571.0
11041,40800.0
11042,43646.0
11043,63103.0
11044,61384.0
11045,29083.0
11046,100962.0
11047,49263.0
11048,87868.0
11049,90580.0
11050,42130.0
11051,66736.0
11052,72368.0
11053,105375.0
11054,138690.0
11055,87841.0
11056,120938.0
11057,97500.0
11058,121750.0
11059,147063.0
11060,120673.0
11061,140156.0
11062,66993.0
11063,
11064,115208.0
11065,64504.0
11066,180600.0
11067,112813.0
11068,119271.0
11069,88214.0
11070,118477.0
11071,103710.0
11072,108409.0
11073,84931.0
11074,101538.0
11075,115455.0
11076,146417.0
11077,130625.0
11078,80957.0
11079,83594.0
11080,76884.0
11081,117000.0
11082,163073.0
11083,98036.0
11084,89607.0
11085,125515.0
11086,137292.0
11087,162586.0
11088,137198.0
11089,108977.0
11090,82908.0
11091,74792.0
11092,86645.0
11093,165875.0
11094,225673.0
11095,147083.0
11096,139205.0
11097,133500.0
11098,184375.0
11099,210347.0
11100,174375.0
11101,129037.0
11102,131688.0
11103,82650.0
11104,98224.0
11105,108295.0
11106,89253.0
11107,138409.0
11108,104306.0
11109,113125.0
11110,175577.0
11111,128056.0
11112,161797.0
11113,131359.0
11114,73750.0
11115,99265.0
11116,59444.0
11117,83361.0
11118,122375.0
11119,94191.0
11120,155625.0
11121,94018.0
11122,112763.0
11123,146500.0
11124,111875.0
11125,118977.0
11126,87232.0
11127,91449.0
11128,72917.0
11129,116591.0
11130,124375.0
11131,
11132,132552.0
11133,125625.0
11134,123991.0
11135,143869.0
11136,158438.0
11137,73974.0
11138,70795.0
11139,188833.0
11140,74266.0
11141,144242.0
11142,107482.0
11143,116806.0
11144,135536.0
11145,132813.0
11146,102837.0
11147,172313.0
11148,111649.0
11149,113813.0
11150,116053.0
11151,131761.0
11152,93567.0
11153,130444.0
11154,83092.0
11155,117000.0
11156,132394.0
11157,131625.0
11158,69531.0
11159,70764.0
11160,180776.0
11161,91250.0
11162,67308.0
11163,38929.0
11164,93750.0
11165,94493.0
11166,67279.0
11167,135893.0
11168,126984.0
11169,113438.0
11170,101375.0
11171,72750.0
11172,90625.0
11173,57614.0
11174,180329.0
11175,135435.0
11176,105990.0
11177,67917.0
11178,87245.0
11179,101190.0
11180,77218.0
11181,101932.0
11182,107125.0
11183,83913.0
11184,112153.0
11185,89000.0
11186,138241.0
11187,146750.0
11188,129896.0
11189,105769.0
11190,82342.0
11191,114699.0
11192,86723.0
11193,130114.0
11194,199213.0
11195,169583.0
11196,108500.0
11197,95323.0
11198,102143.0
11199,111806.0
11200,58894.0
11201,199968.0
11202,51081.0
11203,139375.0
11204,181208.0
11205,140694.0
11206,137578.0
11207,109831.0
11208,56765.0
11209,127928.0
11210,133258.0
11211,139583.0
11212,90938.0
11213,161563.0
11214,88750.0
11215,194375.0
11216,167454.0
11217,175363.0
11218,155188.0
11219,158250.0
11220,250001.0
11221,150705.0
11222,153194.0
11223,127708.0
11224,153000.0
11225,131563.0
11226,212679.0
11227,206957.0
11228,57500.0
11229,91842.0
11230,85231.0
11231,84246.0
11232,144583.0
11233,80250.0
11234,145094.0
11235,160625.0
11236,111300.0
11237,
11238,86321.0
11239,160156.0
11240,64653.0
11241,127375.0
11242,119432.0
11243,80577.0
11244,62440.0
11245,57270.0
11246,58323.0
11247,147829.0
11248,115833.0
11249,79000.0
11250,54508.0
11251,59167.0
11252,75625.0
11253,53200.0
11254,75269.0
11255,79348.0
11256,34219.0
11257,91607.0
11258,113603.0
11259,188443.0
11260,104432.0
11261,197827.0
11262,49184.0
11263,121000.0
11264,115426.0
11265,175417.0
11266,154375.0
11267,211887.0
11268,134167.0
11269,142578.0
11270,150911.0
11271,142381.0
11272,104309.0
11273,112169.0
11274,141047.0
11275,120192.0
11276,74003.0
11277,93083.0
11278,82875.0
11279,52159.0
11280,175897.0
11281,115500.0
11282,74798.0
11283,59896.0
11284,45479.0
11285,84451.0
11286,
11287,70458.0
11288,55646.0
11289,
11290,60212.0
11291,121188.0
11292,51750.0
11293,174886.0
11294,126429.0
11295,
11296,131324.0
11297,142014.0
11298,116613.0
11299,104535.0
11300,172426.0
11301,113158.0
11302,110208.0
11303,72500.0
11304,108333.0
11305,66797.0
11306,87045.0
11307,123947.0
11308,45561.0
11309,
11310,75505.0
11311,81316.0
11312,89732.0
11313,172206.0
11314,50303.0
11315,76618.0
11316,126042.0
11317,70625.0
11318,173591.0
11319,113068.0
11320,93810.0
11321,126397.0
11322,111375.0
11323,58750.0
11324,79653.0
11325,116786.0
11326,157000.0
11327,177344.0
11328,123846.0
11329,160938.0
11330,116473.0
11331,50461.0
11332,75625.0
11333,36307.0
11334,79286.0
11335,85560.0
11336,46657.0
11337,58398.0
11338,142153.0
11339,82007.0
11340,182542.0
11341,91033.0
11342,113750.0
11343,66458.0
11344,27708.0
11345,47028.0
11346,38414.0
11347,83750.0
11348,81053.0
11349,69750.0
11350,95641.0
11351,40288.0
11352,80667.0
11353,91897.0
11354,101827.0
11355,88988.0
11356,56686.0
11357,76250.0
11358,122656.0
11359,97969.0
11360,189750.0
11361,103523.0
11362,64605.0
11363,58542.0
11364,73750.0
11365,72841.0
11366,116736.0
11367,108824.0
11368,136349.0
11369,
11370,145104.0
11371,35656.0
11372,71208.0
11373,83281.0
11374,157500.0
11375,99292.0
11376,69174.0
11377,105000.0
11378,124200.0
11379,85952.0
11380,131719.0
11381,205163.0
11382,164911.0
11383,99688.0
11384,136429.0
11385,97431.0
11386,147670.0
11387,41737.0
11388,77143.0
11389,153813.0
11390,49367.0
11391,84571.0
11392,138750.0
11393,182381.0
11394,101806.0
11395,188611.0
11396,188929.0
11397,39848.0
11398,53364.0
11399,134583.0
11400,119545.0
11401,61022.0
11402,106538.0
11403,125679.0
11404,142538.0
11405,96830.0
11406,128021.0
11407,140391.0
11408,116058.0
11409,76786.0
11410,92589.0
11411,77304.0
11412,72083.0
11413,86859.0
11414,92938.0
11415,79107.0
11416,116646.0
11417,126310.0
11418,73654.0
11419,25179.0
11420,64427.0
11421,140600.0
11422,78272.0
11423,94756.0
11424,121071.0
11425,131406.0
11426,134205.0
11427,95568.0
11428,90054.0
11429,136042.0
11430,96750.0
11431,46875.0
11432,145167.0
11433,149549.0
11434,61288.0
11435,81703.0
11436,112056.0
11437,79476.0
11438,126364.0
11439,138977.0
11440,107845.0
11441,112700.0
11442,146419.0
11443,213071.0
11444,151059.0
11445,144306.0
11446,121591.0
11447,55720.0
11448,104250.0
11449,121488.0
11450,144205.0
11451,136230.0
11452,61875.0
11453,112216.0
11454,60417.0
11455,92321.0
11456,108462.0
11457,69196.0
11458,90000.0
11459,38404.0
11460,101188.0
11461,154634.0
11462,102908.0
11463,172024.0
11464,145938.0
11465,110136.0
11466,190132.0
11467,96016.0
11468,120463.0
11469,147414.0
11470,106125.0
11471,95066.0
11472,116429.0
11473,99211.0
11474,121406.0
11475,82813.0
11476,86027.0
11477,69744.0
11478,45472.0
11479,128125.0
11480,98036.0
11481,135813.0
11482,124815.0
11483,154306.0
11484,
11485,104653.0
11486,97917.0
11487,109500.0
11488,135489.0
11489,64010.0
11490,137283.0
11491,53427.0
11492,91979.0
11493,61778.0
11494,111224.0
11495,101750.0
11496,86938.0
11497,152031.0
11498,185078.0
11499,87750.0
11500,85980.0
11501,152417.0
11502,68989.0
11503,109150.0
11504,141406.0
11505,86786.0
11506,84659.0
11507,115028.0
11508,81731.0
11509,61442.0
11510,105324.0
11511,91681.0
11512,101563.0
11513,68054.0
11514,59491.0
11515,80813.0
11516,59375.0
11517,120750.0
11518,116250.0
11519,122241.0
11520,60385.0
11521,156063.0
11522,112031.0
11523,110341.0
11524,
11525,69716.0
11526,110833.0
11527,63520.0
11528,74034.0
11529,112625.0
11530,101004.0
11531,83125.0
11532,49421.0
11533,76509.0
11534,212997.0
11535,131955.0
11536,83861.0
11537,
11538,102105.0
11539,126413.0
11540,152135.0
11541,113558.0
11542,48295.0
11543,82670.0
11544,80511.0
11545,119926.0
11546,153882.0
11547,81667.0
11548,83707.0
11549,120536.0
11550,71453.0
11551,149863.0
11552,62304.0
11553,38478.0
11554,101458.0
11555,58309.0
11556,66719.0
11557,121103.0
11558,85990.0
11559,
11560,36771.0
11561,85511.0
11562,159615.0
11563,88493.0
11564,30357.0
11565,121181.0
11566,125331.0
11567,81607.0
11568,54440.0
11569,28311.0
11570,46429.0
11571,151029.0
11572,198646.0
11573,62738.0
11574,153438.0
11575,134286.0
11576,130072.0
11577,171429.0
11578,162782.0
11579,103033.0
11580,88987.0
11581,96667.0
11582,32988.0
11583,39364.0
11584,34821.0
11585,63036.0
11586,40179.0
11587,33644.0
11588,34028.0
11589,98625.0
11590,27212.0
11591,47422.0
11592,8150.0
11593,41326.0
11594,18676.0
11595,77596.0
11596,108233.0
11597,121250.0
11598,124868.0
11599,102083.0
11600,113750.0
11601,194028.0
11602,112407.0
11603,130417.0
11604,204531.0
11605,74435.0
11606,186250.0
11607,97500.0
11608,95750.0
11609,160417.0
11610,166641.0
11611,136667.0
11612,136250.0
11613,101157.0
11614,113929.0
11615,103021.0
11616,151023.0
11617,103657.0
11618,65600.0
11619,93917.0
11620,123068.0
11621,77228.0
11622,90304.0
11623,64718.0
11624,77895.0
11625,121513.0
11626,122284.0
11627,171964.0
11628,97989.0
11629,144900.0
11630,89612.0
11631,85587.0
11632,94398.0
11633,101477.0
11634,113906.0
11635,47938.0
11636,172500.0
11637,104318.0
11638,134250.0
11639,250001.0
11640,250001.0
11641,193750.0
11642,237750.0
11643,233298.0
11644,173672.0
11645,250001.0
11646,136797.0
11647,106890.0
11648,110288.0
11649,194250.0
11650,176641.0
11651,82014.0
11652,250001.0
11653,250001.0
11654,33581.0
11655,36768.0
11656,38558.0
11657,26656.0
11658,70750.0
11659,40139.0
11660,40357.0
11661,34150.0
11662,42337.0
11663,53472.0
11664,43011.0
11665,45614.0
11666,81908.0
11667,47109.0
11668,162946.0
11669,133906.0
11670,117625.0
11671,172031.0
11672,138146.0
11673,79327.0
11674,102500.0
11675,105625.0
11676,72950.0
11677,100287.0
11678,155762.0
11679,139375.0
11680,134167.0
11681,89500.0
11682,60662.0
11683,
11684,133235.0
11685,148250.0
11686,110500.0
11687,95694.0
11688,97768.0
11689,103750.0
11690,193365.0
11691,83417.0
11692,150703.0
11693,100833.0
11694,135208.0
11695,113417.0
11696,63194.0
11697,201106.0
11698,180022.0
11699,67379.0
11700,111094.0
11701,75532.0
11702,59121.0
11703,81250.0
11704,103477.0
11705,123750.0
11706,67900.0
11707,76429.0
11708,74821.0
11709,55655.0
11710,45208.0
11711,76969.0
11712,118750.0
11713,118229.0
11714,56382.0
11715,122344.0
11716,84306.0
11717,115300.0
11718,82965.0
11719,117188.0
11720,75750.0
11721,142561.0
11722,170833.0
11723,100577.0
11724,98333.0
11725,123611.0
11726,97431.0
11727,120680.0
11728,135028.0
11729,
11730,62946.0
11731,145625.0
11732,72337.0
11733,93311.0
11734,103750.0
11735,96750.0
11736,103952.0
11737,74045.0
11738,49844.0
11739,40020.0
11740,56765.0
11741,40707.0
11742,44423.0
11743,38724.0
11744,27083.0
11745,38397.0
11746,35833.0
11747,49390.0
11748,68438.0
11749,38750.0
11750,48958.0
11751,36000.0
11752,63088.0
11753,53426.0
11754,90147.0
11755,148884.0
11756,75357.0
11757,94625.0
11758,56107.0
11759,105000.0
11760,79438.0
11761,80804.0
11762,101875.0
11763,122802.0
11764,85508.0
11765,40978.0
11766,47850.0
11767,64963.0
11768,98036.0
11769,40565.0
11770,55132.0
11771,69977.0
11772,71458.0
11773,101563.0
11774,128750.0
11775,85917.0
11776,38472.0
11777,97206.0
11778,68182.0
11779,84107.0
11780,61272.0
11781,48404.0
11782,56583.0
11783,113229.0
11784,88750.0
11785,95048.0
11786,93938.0
11787,85786.0
11788,82257.0
11789,73548.0
11790,82196.0
11791,73542.0
11792,39250.0
11793,70500.0
11794,71932.0
11795,57500.0
11796,67917.0
11797,60250.0
11798,77778.0
11799,60473.0
11800,50176.0
11801,56510.0
11802,66731.0
11803,82679.0
11804,92045.0
11805,79792.0
11806,56429.0
11807,74861.0
11808,52750.0
11809,67125.0
11810,72578.0
11811,54028.0
11812,62346.0
11813,82005.0
11814,69539.0
11815,63558.0
11816,68750.0
11817,66029.0
11818,101591.0
11819,89808.0
11820,97727.0
11821,98571.0
11822,62589.0
11823,90000.0
11824,37413.0
11825,62969.0
11826,64417.0
11827,36458.0
11828,65862.0
11829,40304.0
11830,30709.0
11831,36810.0
11832,39767.0
11833,24896.0
11834,36250.0
11835,52375.0
11836,32301.0
11837,33846.0
11838,37857.0
11839,46806.0
11840,39141.0
11841,45579.0
11842,54141.0
11843,26429.0
11844,23667.0
11845,66761.0
11846,74327.0
11847,44063.0
11848,62452.0
11849,46667.0
11850,39398.0
11851,61563.0
11852,64313.0
11853,40742.0
11854,31827.0
11855,55357.0
11856,48750.0
11857,89022.0
11858,54609.0
11859,60238.0
11860,54792.0
11861,93224.0
11862,58450.0
11863,37773.0
11864,53859.0
11865,64028.0
11866,67734.0
11867,44528.0
11868,52250.0
11869,51611.0
11870,49006.0
11871,90750.0
11872,70458.0
11873,41082.0
11874,73587.0
11875,31341.0
11876,60556.0
11877,72361.0
11878,16786.0
11879,58563.0
11880,39917.0
11881,49861.0
11882,36981.0
11883,41845.0
11884,40313.0
11885,30855.0
11886,36979.0
11887,24787.0
11888,16224.0
11889,30305.0
11890,45091.0
11891,30732.0
11892,26891.0
11893,31023.0
11894,38426.0
11895,63661.0
11896,44936.0
11897,30000.0
11898,48377.0
11899,55959.0
11900,73490.0
11901,55170.0
11902,52813.0
11903,129615.0
11904,39219.0
11905,59745.0
11906,78214.0
11907,32353.0
11908,139583.0
11909,125156.0
11910,92557.0
11911,72750.0
11912,65859.0
11913,53906.0
11914,61970.0
11915,87795.0
11916,58603.0
11917,65907.0
11918,92000.0
11919,49505.0
11920,65938.0
11921,57500.0
11922,68333.0
11923,73241.0
11924,58242.0
11925,81611.0
11926,71176.0
11927,90104.0
11928,71250.0
11929,58750.0
11930,67321.0
11931,64464.0
11932,68750.0
11933,63784.0
11934,78393.0
11935,46534.0
11936,32100.0
11937,75591.0
11938,87298.0
11939,62538.0
11940,120200.0
11941,104615.0
11942,123889.0
11943,68869.0
11944,194097.0
11945,171838.0
11946,152438.0
11947,123417.0
11948,140263.0
11949,207891.0
11950,169571.0
11951,
11952,85294.0
11953,134135.0
11954,184196.0
11955,135893.0
11956,149072.0
11957,232273.0
11958,101571.0
11959,80625.0
11960,86974.0
11961,104779.0
11962,70764.0
11963,110694.0
11964,60495.0
11965,78722.0
11966,101797.0
11967,100000.0
11968,108583.0
11969,88239.0
11970,157944.0
11971,134412.0
11972,39293.0
11973,84125.0
11974,51136.0
11975,78854.0
11976,109531.0
11977,46806.0
11978,49948.0
11979,48095.0
11980,103000.0
11981,89954.0
11982,38833.0
11983,85156.0
11984,127120.0
11985,166875.0
11986,158750.0
11987,92350.0
11988,121761.0
11989,104306.0
11990,92422.0
11991,39485.0
11992,40541.0
11993,82829.0
11994,104009.0
11995,120909.0
11996,130000.0
11997,62656.0
11998,114808.0
11999,104267.0
12000,174792.0
12001,97222.0
12002,43125.0
12003,74345.0
12004,44141.0
12005,121042.0
12006,41250.0
12007,67361.0
12008,40167.0
12009,82863.0
12010,61588.0
12011,54286.0
12012,67262.0
12013,78833.0
12014,60722.0
12015,63500.0
12016,50844.0
12017,67246.0
12018,59219.0
12019,71186.0
12020,89555.0
12021,45500.0
12022,86406.0
12023,58594.0
12024,
12025,24883.0
12026,70972.0
12027,54625.0
12028,53427.0
12029,52639.0
12030,40357.0
12031,92059.0
12032,113984.0
12033,107470.0
12034,72083.0
12035,119333.0
12036,58009.0
12037,82639.0
12038,97308.0
12039,101406.0
12040,129028.0
12041,59939.0
12042,34518.0
12043,90296.0
12044,70795.0
12045,80398.0
12046,71328.0
12047,63036.0
12048,79889.0
12049,84167.0
12050,53393.0
12051,81440.0
12052,96853.0
12053,74917.0
12054,74250.0
12055,49000.0
12056,73932.0
12057,51042.0
12058,85110.0
12059,51587.0
12060,86058.0
12061,67367.0
12062,53616.0
12063,52411.0
12064,77417.0
12065,118000.0
12066,
12067,86429.0
12068,52917.0
12069,160260.0
12070,65326.0
12071,93802.0
12072,87969.0
12073,70380.0
12074,82198.0
12075,57125.0
12076,76875.0
12077,30333.0
12078,49737.0
12079,46250.0
12080,78750.0
12081,57500.0
12082,45568.0
12083,57738.0
12084,56755.0
12085,62743.0
12086,50617.0
12087,52500.0
12088,35469.0
12089,58939.0
12090,56071.0
12091,33167.0
12092,53750.0
12093,24632.0
12094,64612.0
12095,44722.0
12096,29071.0
12097,46061.0
12098,62115.0
12099,44091.0
12100,48782.0
12101,115326.0
12102,80962.0
12103,86354.0
12104,44000.0
12105,52143.0
12106,44297.0
12107,60917.0
12108,59730.0
12109,108158.0
12110,53011.0
12111,50731.0
12112,34167.0
12113,75670.0
12114,42406.0
12115,58750.0
12116,63375.0
12117,107868.0
12118,30370.0
12119,41004.0
12120,91319.0
12121,50871.0
12122,25313.0
12123,66273.0
12124,48306.0
12125,70455.0
12126,40691.0
12127,48088.0
12128,87708.0
12129,56588.0
12130,32109.0
12131,36250.0
12132,91042.0
12133,85810.0
12134,55102.0
12135,55677.0
12136,48358.0
12137,95500.0
12138,41349.0
12139,60294.0
12140,57835.0
12141,56587.0
12142,45893.0
12143,93417.0
12144,58984.0
12145,43510.0
12146,70613.0
12147,43611.0
12148,46250.0
12149,41538.0
12150,48190.0
12151,47217.0
12152,43074.0
12153,46292.0
12154,75811.0
12155,29796.0
12156,78542.0
12157,
12158,61875.0
12159,60615.0
12160,98306.0
12161,76000.0
12162,56063.0
12163,29977.0
12164,42273.0
12165,67353.0
12166,37330.0
12167,41635.0
12168,26357.0
12169,43932.0
12170,72365.0
12171,80707.0
12172,61488.0
12173,38173.0
12174,36799.0
12175,46103.0
12176,59526.0
12177,57304.0
12178,36528.0
12179,47596.0
12180,39757.0
12181,52750.0
12182,51019.0
12183,84917.0
12184,91208.0
12185,29826.0
12186,76763.0
12187,91250.0
12188,81500.0
12189,51557.0
12190,53984.0
12191,43854.0
12192,55833.0
12193,53077.0
12194,61250.0
12195,61193.0
12196,52969.0
12197,69508.0
12198,86103.0
12199,97083.0
12200,73375.0
12201,60769.0
12202,41675.0
12203,55917.0
12204,63375.0
12205,57270.0
12206,33032.0
12207,39214.0
12208,47500.0
12209,42419.0
12210,56591.0
12211,37652.0
12212,63233.0
12213,35105.0
12214,51848.0
12215,46008.0
12216,86164.0
12217,31646.0
12218,42321.0
12219,61731.0
12220,61081.0
12221,56042.0
12222,96250.0
12223,68071.0
12224,64688.0
12225,56694.0
12226,61563.0
12227,78902.0
12228,79091.0
12229,51526.0
12230,47227.0
12231,52094.0
12232,49750.0
12233,32841.0
12234,49821.0
12235,39795.0
12236,71058.0
12237,80302.0
12238,65486.0
12239,41179.0
12240,37745.0
12241,80344.0
12242,90938.0
12243,77014.0
12244,108704.0
12245,95313.0
12246,86096.0
12247,81129.0
12248,75481.0
12249,44483.0
12250,64000.0
12251,74407.0
12252,83750.0
12253,64438.0
12254,36419.0
12255,60000.0
12256,53472.0
12257,64375.0
12258,52132.0
12259,61435.0
12260,42250.0
12261,68059.0
12262,51250.0
12263,46136.0
12264,71813.0
12265,20750.0
12266,29667.0
12267,51979.0
12268,107917.0
12269,64286.0
12270,46991.0
12271,51923.0
12272,47135.0
12273,33672.0
12274,60929.0
12275,40993.0
12276,72614.0
12277,53958.0
12278,68906.0
12279,29750.0
12280,
12281,55972.0
12282,33173.0
12283,50850.0
12284,42173.0
12285,64457.0
12286,30972.0
12287,57216.0
12288,70443.0
12289,61328.0
12290,91382.0
12291,29091.0
12292,
12293,81625.0
12294,46333.0
12295,51333.0
12296,70887.0
12297,50651.0
12298,31809.0
12299,41552.0
12300,73194.0
12301,46750.0
12302,65893.0
12303,39625.0
12304,58456.0
12305,34743.0
12306,53297.0
12307,61806.0
12308,63516.0
12309,54688.0
12310,31354.0
12311,97500.0
12312,54189.0
12313,52083.0
12314,50259.0
12315,46313.0
12316,46250.0
12317,95446.0
12318,65769.0
12319,73009.0
12320,53844.0
12321,45865.0
12322,60286.0
12323,83646.0
12324,49323.0
12325,51276.0
12326,66172.0
